ordernumber;instock;_additionaltext;_supplier;_price
64420009;32;;Primus;
64420012;21;;Primus;
64710002;4;;Primus;
64710005;1;;Primus;
64710007;1;;Primus;
64710008;3;;Primus;
64710009;1;;Primus;
64710011;3;;Primus;
64710012;2;;Primus;
64716002;4;;Primus;
64900002;4;;Primus;
64900003;11;;Primus;
64900005;26;;Primus;
65112034;2;;Primus;
65112038;2;;Primus;
65119004;999999;;Primus;
65122016;2;;Primus;
65133032;19;;Primus;
65133033;17;;Primus;
65161004;1;;Primus;
65161007;4;;Primus;
65161013;3;;Primus;
65161017;5;;Primus;
65161018;6;;Primus;
65161021;10;;Primus;
65161023;5;;Primus;
65161025;7;;Primus;
65161029;3;;Primus;
65161030;3;;Primus;
65161031;3;;Primus;
65161032;17;;Primus;
65161033;23;;Primus;
65161036;20;;Primus;
65161037;1;;Primus;
65161038;57;;Primus;
65161039;147;;Primus;
65162001;22;;Primus;
65162005;1;;Primus;
65162009;5;;Primus;
65169002;5;;Primus;
65169005;7;;Primus;
65169014;20;;Primus;
65169015;39;;Primus;
65173001;3;;Primus;
65173003;2;;Primus;
65173004;3;;Primus;
65173005;4;;Primus;
65173006;1;;Primus;
65173007;3;;Primus;
65173011;6;;Primus;
65173013;5;;Primus;
65173015;2;;Primus;
65173017;4;;Primus;
65173021;30;;Primus;
65173022;7;;Primus;
65173023;25;;Primus;
65173024;8;;Primus;
65173025;10;;Primus;
65181001;2;;Primus;
65181003;3;;Primus;
65181004;6;;Primus;
65181005;3;;Primus;
65181006;5;;Primus;
65181007;3;;Primus;
65181010;8;;Primus;
65181018;1;;Primus;
65181028;6;;Primus;
65181031;1;;Primus;
65181035;42;;Primus;
65181036;27;;Primus;
65181039;52;;Primus;
65181040;112;;Primus;
65182001;1;;Primus;
65182002;2;;Primus;
65182004;1;;Primus;
65182006;2;;Primus;
65182008;2;;Primus;
65182021;1;;Primus;
65182026;7;;Primus;
65182028;21;;Primus;
65182029;2;;Primus;
65189003;1;;Primus;
65231004;10;;Primus;
65253001;14;;Primus;
65333005;1;;Primus;
65333006;9;;Primus;
65333007;11;;Primus;
65333008;21;;Primus;
65612003;13;;Primus;
65612004;2;;Primus;
65632006;444;;Primus;
65632007;9;;Primus;
65632008;3;;Primus;
65632009;1;;Primus;
65632010;10;;Primus;
65632011;202;;Primus;
65663001;80;;Primus;
65687002;1;;Primus;
66122004;6;;Primus;
66162002;3;;Primus;
66163007;833;;Primus;
66181010;56;;Primus;
66181011;90;;Primus;
66333001;173;;Primus;
66632001;2339;;Primus;
67243016;56;;Primus;
67243025;58;;Primus;
67243031;58;;Primus;
67243091;24;;Primus;
67243092;53;;Primus;
68243008;79;;Primus;
68243049;70;;Primus;
68243054;62;;Primus;
68243056;5;;Primus;
68243062;66;;Primus;
69021011;46;;Primus;
69021012;6;;Primus;
69033001;1;;Primus;
69212005;1;;Primus;
69222010;10;;Primus;
69247001;1;;Primus;
69263040;13;;Primus;
69311003;6;;Primus;
69331003;1;;Primus;
69351001;4;;Primus;
69351002;15;;Primus;
69413001;28935;;Primus;
69687002;60;;Primus;
69687006;6;;Primus;
70011003;3;;Primus;
70021014;12;;Primus;
70021016;93;;Primus;
7004.000;2;;Primus;
7004.001;4;;Primus;
7004.002;10;;Primus;
7004.003;10;;Primus;
7004.004;2;;Primus;
7004.006;10;;Primus;
7004.007;7;;Primus;
7004.008;1;;Primus;
7004.010;3;;Primus;
7004.012;2;;Primus;
7004.014;9;;Primus;
7004.015;8;;Primus;
7005.026;24;;Primus;
7005.029;3;;Primus;
7005.030;79;;Primus;
7005.031;15;;Primus;
7005.032;40;;Primus;
7005.033;38;;Primus;
7005.034;26;;Primus;
7005.035;25;;Primus;
7005.036;23;;Primus;
7005.037;10;;Primus;
7005.042;147;;Primus;
7005.043;36;;Primus;
7005.044;3;;Primus;
7005.900;119;;Primus;
70221009;16;;Primus;
70222011;1;;Primus;
70222026;1;;Primus;
70222027;88;;Primus;
70222029;68;;Primus;
70222034;8;;Primus;
7024.000;6;;Primus;
70243024;6;;Primus;
70243025;5;;Primus;
70243026;1;;Primus;
70243027;1;;Primus;
7034.000;48;;Primus;
7054.010;47;;Primus;
7055.001;7;;Primus;
7055.002;19;;Primus;
70612028;1;;Primus;
70612029;19;;Primus;
70622003;15;;Primus;
70622004;21;;Primus;
70622006;40;;Primus;
70622007;38;;Primus;
70622009;54;;Primus;
70622010;30;;Primus;
70622011;45;;Primus;
70622012;27;;Primus;
70622015;631;;Primus;
70622016;88;;Primus;
70622028;82;;Primus;
70622029;999999;;Primus;
70622033;133;;Primus;
70622034;44;;Primus;
70622035;5;;Primus;
70622043;97;;Primus;
70622044;133;;Primus;
70622045;10;;Primus;
70622046;5;;Primus;
70622048;15;;Primus;
70622060;31;;Primus;
70622061;2;;Primus;
70622065;1;;Primus;
70629002;999999;;Primus;
70629006;999999;;Primus;
7064.000;6;;Primus;
7065.003;3;;Primus;
70687008;33;;Primus;
70687009;295;;Primus;
70687010;226;;Primus;
70687011;273;;Primus;
70687015;219;;Primus;
70687016;273;;Primus;
7085.002;4;;Primus;
71012;1;;Primus;
7104.000;118;;Primus;
7114.000;9;;Primus;
7124.000;19;;Primus;
7135.001;7;;Primus;
7135.005;9;;Primus;
7165.005;35;;Primus;
72023019;39;;Primus;
72023023;46;;Primus;
72023024;1;;Primus;
72243008;15;;Primus;
72247002;3;;Primus;
7245.000;9;;Primus;
7254.000;6;;Primus;
7294.000;6;;Primus;
7354.000;7;;Primus;
7354.001;8;;Primus;
7355.000;33;;Primus;
7355.001;17;;Primus;
7355.002;1;;Primus;
7374.000;133;;Primus;
7384.000;7;;Primus;
7394.000;5;;Primus;
7415.000;5;;Primus;
7415.002;1;;Primus;
74181010;41;;Primus;
7444.000;102;;Primus;
7454.000;21;;Primus;
7464.000;125;;Primus;
7561.000;3;;Primus;
7561.001;2;;Primus;
7561.008;2;;Primus;
7561.009;2;;Primus;
7561.010;2;;Primus;
7561.011;1;;Primus;
7561.100;299;;Primus;
77011002;1;;Primus;
77011003;2;;Primus;
77022001;29;;Primus;
77212009;9;;Primus;
77222024;4;;Primus;
77222031;2;;Primus;
77247021;3;;Primus;
78716018;1;;Primus;
78716019;2;;Primus;
78716023;1;;Primus;
78726010;3;;Primus;
78726017;1;;Primus;
78736019;1;;Primus;
78736032;9;;Primus;
78736034;3;;Primus;
78736035;1;;Primus;
78736036;1;;Primus;
78756001;4;;Primus;
78756014;6;;Primus;
78756018;6;;Primus;
78756050;2;;Primus;
78766003;11;;Primus;
78766008;1;;Primus;
78766018;3;;Primus;
78766020;1;;Primus;
78766022;1;;Primus;
79021003;69;;Primus;
79021005;44;;Primus;
80080001;215;;Primus;
80080002;15;;Primus;
80080004;193;;Primus;
80080006;97;;Primus;
80080012;47;;Primus;
80080018;7;;Primus;
80080021;25;;Primus;
80080022;11;;Primus;
80410001;74;;Primus;
80410007;24;;Primus;
80500001;85;;Primus;
80500003;37;;Primus;
80500004;20;;Primus;
80500006;830;;Primus;
80500015;25;;Primus;
80500019;1;;Primus;
80500024;4;;Primus;
80500030;1;;Primus;
80500032;5;;Primus;
80500033;61;;Primus;
80500034;124;;Primus;
80500036;1;;Primus;
80500049;1;;Primus;
80500051;5;;Primus;
80500052;5;;Primus;
80500054;173;;Primus;
80500057;999999;;Primus;
80500058;999999;;Primus;
80500059;999999;;Primus;
80500060;999999;;Primus;
80500061;999999;;Primus;
80500062;999999;;Primus;
80500063;999999;;Primus;
80500064;999999;;Primus;
80500066;999999;;Primus;
80500067;999999;;Primus;
80500068;999999;;Primus;
80500069;999999;;Primus;
80500070;999999;;Primus;
80500071;999999;;Primus;
80500072;999999;;Primus;
80500073;999999;;Primus;
80500075;999999;;Primus;
80500076;999999;;Primus;
80500079;999999;;Primus;
80500080;999999;;Primus;
80500081;999999;;Primus;
80500082;999999;;Primus;
80500085;999999;;Primus;
80500086;999999;;Primus;
80500087;999999;;Primus;
80500089;999999;;Primus;
80500090;999999;;Primus;
80500091;999999;;Primus;
80500093;999999;;Primus;
80500094;999999;;Primus;
80500095;999999;;Primus;
80500096;999999;;Primus;
80500097;999999;;Primus;
80500100;999999;;Primus;
80500102;999999;;Primus;
80500105;999999;;Primus;
80500106;999999;;Primus;
80500107;999999;;Primus;
80500108;999999;;Primus;
80500110;999999;;Primus;
80500113;999999;;Primus;
80500114;999999;;Primus;
80500115;999999;;Primus;
80500116;999999;;Primus;
80500117;999999;;Primus;
80500121;999999;;Primus;
80500127;999999;;Primus;
80500133;999999;;Primus;
80500134;999999;;Primus;
80500135;999999;;Primus;
80500136;999999;;Primus;
80500137;999999;;Primus;
80500138;999999;;Primus;
80500139;999999;;Primus;
80500140;999999;;Primus;
80500143;999999;;Primus;
80500151;999999;;Primus;
80500152;999999;;Primus;
80500154;999999;;Primus;
80500155;999999;;Primus;
80500156;999999;;Primus;
80500157;999999;;Primus;
80500158;999999;;Primus;
80500160;999999;;Primus;
80500162;999999;;Primus;
80500165;999999;;Primus;
80500166;999999;;Primus;
80500167;999999;;Primus;
80500168;999999;;Primus;
80500169;999999;;Primus;
80500170;999999;;Primus;
80500171;999999;;Primus;
80500176;198;;Primus;
80510002;62;;Primus;
80510028;48;;Primus;
80510038;197;;Primus;
80510041;14;;Primus;
80510045;381;;Primus;
80510046;6;;Primus;
80510047;18;;Primus;
80510048;14;;Primus;
80510049;27;;Primus;
80510050;37;;Primus;
80510051;5;;Primus;
80510052;27;;Primus;
80510053;12;;Primus;
80510054;1;;Primus;
80510055;48;;Primus;
80510056;2;;Primus;
80510058;95;;Primus;
80510059;3;;Primus;
80510062;4;;Primus;
80510064;8;;Primus;
80510065;9;;Primus;
80510066;1;;Primus;
80510067;46;;Primus;
80510073;1;;Primus;
80510101;96;;Primus;
80510102;14;;Primus;
80510103;124;;Primus;
80510104;140;;Primus;
80510111;1035;;Primus;
80510112;130;;Primus;
80510113;57;;Primus;
80510114;7;;Primus;
80510118;40;;Primus;
80510119;296;;Primus;
80510120;114;;Primus;
80510121;79;;Primus;
80510124;3;;Primus;
80510125;24;;Primus;
80510126;10;;Primus;
80510127;41;;Primus;
80510130;24;;Primus;
80510131;5;;Primus;
80510133;998;;Primus;
80510134;124;;Primus;
80510136;999999;;Primus;
80510138;999999;;Primus;
80510139;999999;;Primus;
80510140;999999;;Primus;
80510141;999999;;Primus;
80510142;999999;;Primus;
80510143;999999;;Primus;
80510144;999999;;Primus;
80510145;999999;;Primus;
80510146;999999;;Primus;
80510147;999999;;Primus;
80510148;999999;;Primus;
80510149;999999;;Primus;
80510151;999999;;Primus;
80510152;999999;;Primus;
80510153;999999;;Primus;
80510154;999999;;Primus;
80510155;999999;;Primus;
80510156;999999;;Primus;
80510157;999999;;Primus;
80510159;999999;;Primus;
80510160;999999;;Primus;
80510161;999999;;Primus;
80510163;999999;;Primus;
80510164;999999;;Primus;
80510165;999999;;Primus;
80510166;999999;;Primus;
80510167;999999;;Primus;
80510169;999999;;Primus;
80510170;999999;;Primus;
80510171;999999;;Primus;
80510172;999999;;Primus;
80510173;999999;;Primus;
80510174;999999;;Primus;
80510176;999999;;Primus;
80510177;999999;;Primus;
80510178;999999;;Primus;
80510180;999999;;Primus;
80510182;999999;;Primus;
80510183;999999;;Primus;
80510185;999999;;Primus;
80510186;999999;;Primus;
80510187;999999;;Primus;
80510188;999999;;Primus;
80510189;999999;;Primus;
80510190;999999;;Primus;
80510191;999999;;Primus;
80510192;999999;;Primus;
80510193;999999;;Primus;
80510194;999999;;Primus;
80510195;999999;;Primus;
80510196;999999;;Primus;
80510197;999999;;Primus;
80510198;999999;;Primus;
80510199;999999;;Primus;
80510200;999999;;Primus;
80510201;999999;;Primus;
80510202;999999;;Primus;
80510203;999999;;Primus;
80510204;999999;;Primus;
80510205;999999;;Primus;
80510206;999999;;Primus;
80510207;999999;;Primus;
80510208;999999;;Primus;
80510209;999999;;Primus;
80510210;999999;;Primus;
80510211;999999;;Primus;
80510212;999999;;Primus;
80510213;999999;;Primus;
80510214;999999;;Primus;
80510215;999999;;Primus;
80510216;999999;;Primus;
80510217;999999;;Primus;
80510218;999999;;Primus;
80510219;999999;;Primus;
80510220;999999;;Primus;
80520013;114;;Primus;
80520014;168;;Primus;
80520015;121;;Primus;
80520016;166;;Primus;
80520017;26;;Primus;
80520018;203;;Primus;
80520022;144;;Primus;
80520024;461;;Primus;
80520025;290;;Primus;
80520026;290;;Primus;
80520031;551;;Primus;
80520035;999999;;Primus;
80520036;999999;;Primus;
80520037;999999;;Primus;
80520038;999999;;Primus;
80520039;999999;;Primus;
80520040;999999;;Primus;
80520041;999999;;Primus;
80520042;999999;;Primus;
80520043;999999;;Primus;
80520044;999999;;Primus;
80520045;999999;;Primus;
80520046;999999;;Primus;
80530001;101;;Primus;
80530005;94;;Primus;
80530006;82;;Primus;
80530007;89;;Primus;
80530008;95;;Primus;
80530009;583;;Primus;
80530012;5;;Primus;
80530118;36;;Primus;
80530120;999999;;Primus;
80530123;999999;;Primus;
80530124;999999;;Primus;
80530126;999999;;Primus;
80530128;999999;;Primus;
80530129;999999;;Primus;
80530131;999999;;Primus;
80530132;999999;;Primus;
80530133;999999;;Primus;
80530134;999999;;Primus;
80530135;999999;;Primus;
80530136;999999;;Primus;
80530138;999999;;Primus;
80530139;999999;;Primus;
80530142;999999;;Primus;
80530143;999999;;Primus;
80530144;999999;;Primus;
80530145;999999;;Primus;
80530146;999999;;Primus;
80530147;999999;;Primus;
80530148;999999;;Primus;
80530150;999999;;Primus;
80530151;999999;;Primus;
80530152;999999;;Primus;
80530156;999999;;Primus;
80530157;999999;;Primus;
80530158;999999;;Primus;
80530159;999999;;Primus;
80530160;999999;;Primus;
80530161;999999;;Primus;
80530162;999999;;Primus;
80530163;999999;;Primus;
80530164;999999;;Primus;
80530165;999999;;Primus;
80530166;999999;;Primus;
80530167;999999;;Primus;
80530168;999999;;Primus;
80530169;999999;;Primus;
80530170;999999;;Primus;
80530171;999999;;Primus;
80530172;999999;;Primus;
80530173;999999;;Primus;
80530174;999999;;Primus;
80530175;999999;;Primus;
80530177;999999;;Primus;
80530178;999999;;Primus;
80530179;999999;;Primus;
80530180;999999;;Primus;
80530181;999999;;Primus;
80530182;999999;;Primus;
80530183;999999;;Primus;
80530185;999999;;Primus;
80530186;999999;;Primus;
80530187;999999;;Primus;
80530188;999999;;Primus;
80530190;999999;;Primus;
80530191;999999;;Primus;
80530192;999999;;Primus;
80530197;999999;;Primus;
80530198;999999;;Primus;
80530199;999999;;Primus;
80530200;999999;;Primus;
80530201;999999;;Primus;
80530202;999999;;Primus;
80530203;999999;;Primus;
80530204;999999;;Primus;
80530205;999999;;Primus;
80530206;999999;;Primus;
80530207;999999;;Primus;
80530208;999999;;Primus;
80540001;152;;Primus;
80540002;118;;Primus;
80540003;79;;Primus;
80540004;18;;Primus;
80540005;17;;Primus;
80540006;72;;Primus;
80540007;118;;Primus;
80540008;29;;Primus;
80540010;16;;Primus;
80540011;96;;Primus;
80540012;9;;Primus;
80540013;78;;Primus;
80540014;22;;Primus;
80540015;103;;Primus;
80540016;81;;Primus;
80540017;21;;Primus;
80540018;56;;Primus;
80540019;65;;Primus;
80540021;6;;Primus;
80540023;131;;Primus;
80540024;130;;Primus;
80540025;34;;Primus;
80540026;28;;Primus;
80540027;11;;Primus;
80540028;88;;Primus;
80540029;38;;Primus;
80540030;41;;Primus;
80540031;71;;Primus;
80540032;31;;Primus;
80540033;44;;Primus;
80540034;83;;Primus;
80540035;15;;Primus;
80540036;20;;Primus;
80540037;79;;Primus;
80540038;74;;Primus;
80540039;73;;Primus;
80540040;13;;Primus;
80540042;785;;Primus;
80540043;746;;Primus;
80540045;848;;Primus;
80540046;75;;Primus;
80540048;119;;Primus;
80540049;212;;Primus;
80540050;47;;Primus;
80540051;186;;Primus;
80540053;239;;Primus;
80540060;40;;Primus;
80540062;23;;Primus;
80540063;22;;Primus;
80540064;15;;Primus;
80540065;15;;Primus;
80540066;17;;Primus;
80540067;16;;Primus;
80540068;19;;Primus;
80540069;14;;Primus;
80540070;13;;Primus;
80540071;13;;Primus;
80540072;5;;Primus;
80540073;18;;Primus;
80540074;27;;Primus;
80540075;58;;Primus;
80540076;3;;Primus;
80540077;44;;Primus;
80540078;21;;Primus;
80540079;18;;Primus;
80540080;11;;Primus;
80540081;9;;Primus;
80540082;5;;Primus;
80540083;15;;Primus;
80540084;9;;Primus;
80540085;6;;Primus;
80540086;36;;Primus;
80540087;11;;Primus;
80540088;83;;Primus;
80540089;2;;Primus;
80540090;2;;Primus;
80540091;10;;Primus;
80540092;6;;Primus;
80540093;3;;Primus;
80540094;9;;Primus;
80540095;3;;Primus;
80540096;1;;Primus;
80540097;9;;Primus;
80540100;5;;Primus;
80540101;7;;Primus;
80540105;6;;Primus;
80540106;2;;Primus;
80540107;9;;Primus;
80540110;2;;Primus;
80540111;2;;Primus;
80540114;5;;Primus;
80540117;3;;Primus;
80540118;448;;Primus;
80540119;40;;Primus;
80540120;331;;Primus;
80540121;30;;Primus;
80540122;36;;Primus;
80540123;12;;Primus;
80540124;11;;Primus;
80540125;5;;Primus;
80540126;6;;Primus;
80540127;4;;Primus;
80540128;9;;Primus;
80540129;5;;Primus;
80540130;63;;Primus;
80540131;7;;Primus;
80540133;2;;Primus;
80540134;1;;Primus;
80540136;4;;Primus;
80540137;3;;Primus;
80540138;9;;Primus;
80540140;4;;Primus;
80540141;3;;Primus;
80540143;3;;Primus;
80540151;20;;Primus;
80540152;7;;Primus;
80540154;4;;Primus;
80540155;1;;Primus;
80540156;89;;Primus;
80540157;9;;Primus;
80540159;537;;Primus;
80540161;999999;;Primus;
80540162;999999;;Primus;
80540164;999999;;Primus;
80540165;999999;;Primus;
80540166;999999;;Primus;
80540167;999999;;Primus;
80540168;999999;;Primus;
80540169;999999;;Primus;
80540170;999999;;Primus;
80540171;999999;;Primus;
80540172;999999;;Primus;
80540173;999999;;Primus;
80540174;999999;;Primus;
80540175;999999;;Primus;
80540176;999999;;Primus;
80540178;999999;;Primus;
80540179;999999;;Primus;
80540180;999999;;Primus;
80540181;999999;;Primus;
80540182;999999;;Primus;
80540183;999999;;Primus;
80540184;999999;;Primus;
80540185;999999;;Primus;
80540186;999999;;Primus;
80540187;999999;;Primus;
80540188;999999;;Primus;
80540189;999999;;Primus;
80540190;999999;;Primus;
80540191;999999;;Primus;
80540192;999999;;Primus;
80540193;999999;;Primus;
80540194;999999;;Primus;
80540195;999999;;Primus;
80540196;999999;;Primus;
80540197;999999;;Primus;
80540198;999999;;Primus;
80540199;999999;;Primus;
80540200;999999;;Primus;
80540203;999999;;Primus;
80540204;999999;;Primus;
80540205;999999;;Primus;
80540206;999999;;Primus;
80540207;999999;;Primus;
80540208;999999;;Primus;
80540209;999999;;Primus;
80540210;999999;;Primus;
80540211;999999;;Primus;
80540212;999999;;Primus;
80540213;999999;;Primus;
80540214;999999;;Primus;
80540215;999999;;Primus;
80540216;999999;;Primus;
80540217;999999;;Primus;
80540218;999999;;Primus;
80540219;999999;;Primus;
80540220;999999;;Primus;
80540221;999999;;Primus;
80540222;999999;;Primus;
80540223;999999;;Primus;
80540224;999999;;Primus;
80540225;999999;;Primus;
80540226;999999;;Primus;
80540228;999999;;Primus;
80540231;999999;;Primus;
80540232;999999;;Primus;
80540233;999999;;Primus;
80540234;999999;;Primus;
80540236;999999;;Primus;
80540237;999999;;Primus;
80540238;999999;;Primus;
80540239;999999;;Primus;
80540240;999999;;Primus;
80540241;999999;;Primus;
80555005;12;;Primus;
80555012;3;;Primus;
80555015;116;;Primus;
80555016;4;;Primus;
80555017;2;;Primus;
80555022;3;;Primus;
80555027;7;;Primus;
80555029;8;;Primus;
80555030;57;;Primus;
80555031;84;;Primus;
80555032;86;;Primus;
80555033;65;;Primus;
80555034;7;;Primus;
80555035;45;;Primus;
80555036;93;;Primus;
80555037;84;;Primus;
80555038;89;;Primus;
80555039;21;;Primus;
80555040;19;;Primus;
80555041;40;;Primus;
80555042;22;;Primus;
80555048;6;;Primus;
80555051;32;;Primus;
80555052;12;;Primus;
80555053;14;;Primus;
80555054;18;;Primus;
80555055;33;;Primus;
80555056;58;;Primus;
80555057;92;;Primus;
80555058;32;;Primus;
80555059;5;;Primus;
80555060;72;;Primus;
80555061;22;;Primus;
80555062;106;;Primus;
80555063;64;;Primus;
80555064;6;;Primus;
80555065;35;;Primus;
80555066;8;;Primus;
80555071;1573;;Primus;
80555072;208;;Primus;
80555073;610;;Primus;
80555077;31;;Primus;
80555080;785;;Primus;
80555104;148;;Primus;
80555116;10;;Primus;
80555117;6;;Primus;
80555118;4;;Primus;
80555119;4;;Primus;
80555120;10;;Primus;
80555121;4;;Primus;
80555122;5;;Primus;
80555124;3;;Primus;
80555125;3;;Primus;
80555128;4;;Primus;
80555129;4;;Primus;
80555131;2;;Primus;
80555133;3;;Primus;
80555135;2;;Primus;
80555137;2;;Primus;
80555140;1;;Primus;
80555141;1;;Primus;
80555142;2;;Primus;
80555143;10;;Primus;
80555144;1;;Primus;
80555145;1;;Primus;
80555147;4;;Primus;
80555150;1;;Primus;
80555153;10;;Primus;
80555155;18;;Primus;
80555158;28;;Primus;
80555168;38;;Primus;
80555169;30;;Primus;
80555172;4;;Primus;
80555176;7;;Primus;
80555180;12;;Primus;
80555182;8;;Primus;
80555183;1;;Primus;
80555224;4;;Primus;
80555225;3;;Primus;
80555231;7;;Primus;
80555237;11;;Primus;
80555239;5;;Primus;
80555240;4;;Primus;
80555242;8;;Primus;
80555243;10;;Primus;
80555249;10;;Primus;
80555251;13;;Primus;
80555252;15;;Primus;
80555253;8;;Primus;
80555254;14;;Primus;
80555255;6;;Primus;
80555259;29;;Primus;
80555260;9;;Primus;
80555261;3;;Primus;
80555262;53;;Primus;
80555263;58;;Primus;
80555264;11;;Primus;
80555265;31;;Primus;
80555266;22;;Primus;
80555267;20;;Primus;
80555268;37;;Primus;
80555269;6;;Primus;
80555270;23;;Primus;
80555271;6;;Primus;
80555272;4;;Primus;
80555273;184;;Primus;
80555274;29;;Primus;
80555276;45;;Primus;
80555277;17;;Primus;
80555278;1;;Primus;
80555279;16;;Primus;
80555281;16;;Primus;
80555286;5;;Primus;
80555287;12;;Primus;
80555288;1;;Primus;
80555290;5;;Primus;
80555301;43;;Primus;
80555304;25;;Primus;
80555308;6;;Primus;
80555314;27;;Primus;
80555315;40;;Primus;
80555316;38;;Primus;
80555319;48;;Primus;
80555320;14;;Primus;
80555322;46;;Primus;
80555323;40;;Primus;
80555324;6;;Primus;
80555325;24;;Primus;
80555326;26;;Primus;
80555327;34;;Primus;
80555328;1;;Primus;
80555329;38;;Primus;
80555330;24;;Primus;
80555332;23;;Primus;
80555333;17;;Primus;
80555334;44;;Primus;
80555335;28;;Primus;
80555336;30;;Primus;
80555337;37;;Primus;
80555338;42;;Primus;
80555339;45;;Primus;
80555400;26;;Primus;
80555412;49;;Primus;
80555414;6;;Primus;
80555418;5;;Primus;
80555421;2;;Primus;
80555425;323;;Primus;
80555426;7;;Primus;
80555440;12;;Primus;
80555448;2;;Primus;
80555453;646;;Primus;
80555454;7;;Primus;
80555456;4;;Primus;
80555458;4;;Primus;
80555460;65;;Primus;
80555468;642;;Primus;
80555469;5;;Primus;
80555470;5;;Primus;
80555471;5;;Primus;
80555472;12;;Primus;
80555473;6;;Primus;
80555474;1;;Primus;
80555475;55;;Primus;
80555476;8;;Primus;
80555477;13;;Primus;
80555478;7;;Primus;
80555479;488;;Primus;
80555482;45;;Primus;
80555483;14;;Primus;
80555485;6;;Primus;
80555487;431;;Primus;
80555488;1253;;Primus;
80555489;25;;Primus;
80555491;1;;Primus;
80555492;143;;Primus;
80555497;17;;Primus;
80555601;999999;;Primus;
80555602;999999;;Primus;
80555603;999999;;Primus;
80555604;999999;;Primus;
80555605;999999;;Primus;
80555606;999999;;Primus;
80555607;999999;;Primus;
80555608;999999;;Primus;
80555609;999999;;Primus;
80555610;999999;;Primus;
80555611;999999;;Primus;
80555612;999999;;Primus;
80555613;999999;;Primus;
80555614;999999;;Primus;
80555615;999999;;Primus;
80555616;999999;;Primus;
80555617;999999;;Primus;
80555618;999999;;Primus;
80555619;999999;;Primus;
80555620;999999;;Primus;
80555621;999999;;Primus;
80555622;999999;;Primus;
80555623;999999;;Primus;
80555624;999999;;Primus;
80555625;999999;;Primus;
80555626;999999;;Primus;
80555627;999999;;Primus;
80555628;999999;;Primus;
80555629;999999;;Primus;
80555632;999999;;Primus;
80555633;999999;;Primus;
80555634;999999;;Primus;
80555635;999999;;Primus;
80555636;999999;;Primus;
80555637;999999;;Primus;
80555638;999999;;Primus;
80555639;999999;;Primus;
80555640;999999;;Primus;
80555641;999999;;Primus;
80555642;999999;;Primus;
80555643;999999;;Primus;
80555645;999999;;Primus;
80555646;999999;;Primus;
80555647;999999;;Primus;
80555648;999999;;Primus;
80555649;999999;;Primus;
80555650;999999;;Primus;
80555651;999999;;Primus;
80555652;999999;;Primus;
80555653;999999;;Primus;
80555654;999999;;Primus;
80555655;999999;;Primus;
80555656;999999;;Primus;
80555657;999999;;Primus;
80555658;999999;;Primus;
80555659;999999;;Primus;
80555660;999999;;Primus;
80555661;999999;;Primus;
80555662;999999;;Primus;
80555663;999999;;Primus;
